initial_nav,slippage,period_name,variant_name,symbol,signal_date,entry_date,entry_price,shares,entry_type,smh_healthy_on_signal,rs20_on_signal,volume_ratio_on_signal,ranking_mode,ranking_score,entry_gap,profit_lock_date,profit_lock_stop,partial_exit_status,partial_exit_date,partial_exit_price,partial_exit_shares,partial_exit_pnl,exit_date,exit_price,exit_reason,pnl,return
5751.77,0.001,full,partial_half_at_15,META,2025-01-24,2025-01-27,624.1515457688685,1,normal,True,0.03002585423898596,1.7203991551993993,formal_composite,4.722984579097996,-0.03224775320573425,2025-02-12,655.3591230573119,ineligible_whole_shares,,,0,0.0,2025-02-21,692.4608383688153,signal,66.30929259994684,0.10606914923067753
5751.77,0.001,full,partial_half_at_15,INTC,2025-02-12,2025-02-13,22.862840152740475,20,normal,True,0.15832514102223438,2.0477640622514173,formal_composite,17.880278164474856,0.016014262352415987,2025-02-18,24.0059821603775,executed,2025-02-19,25.95401954269409,10,29.41179389953618,2025-02-24,23.98197617821712,profit_lock,39.103154154302615,0.08533022072697022
5751.77,0.001,full,partial_half_at_15,WDC,2025-02-18,2025-02-19,53.97184286902098,8,normal,True,0.11533293096187947,1.2485357622920328,formal_composite,12.78182885847998,-0.0051367111836368995,,,,,,0,0.0,2025-02-24,49.60444134405981,stop,-36.93921219968939,-0.08535436228951114
5751.77,0.001,full,partial_half_at_15,MU,2025-06-03,2025-06-04,102.22193788042377,4,normal,True,0.12816598934854562,1.2734538019346675,formal_composite,14.090052736789229,0.0012713738545049313,2025-06-16,107.33303477444495,executed,2025-06-17,119.17675114734926,2,32.409626533851,2025-07-07,120.8648261777079,signal,68.19540312841926,0.16637580136329036
5751.77,0.001,full,partial_half_at_15,WDC,2025-06-05,2025-06-06,55.81465130784074,8,normal,True,0.10281018658558994,1.777675254352524,formal_composite,12.058693912911517,0.01562220111287016,2025-07-02,58.60538387323278,executed,2025-07-03,65.686057413207,4,37.98562442146502,2025-07-09,64.10193556292896,signal,69.63476144181786,0.15560242112212083
5751.77,0.001,full,partial_half_at_15,KLAC,2025-06-09,2025-06-10,82.48033538898751,5,normal,True,0.03529567925839605,1.3094071376298344,formal_composite,4.838975063469439,4.2374546094237076e-08,,,,,,0,0.0,2025-07-11,91.86536976047829,signal,44.925171857453904,0.10867196328145919
5751.77,0.001,full,partial_half_at_15,LITE,2025-07-15,2025-07-16,98.1980984725952,4,normal,True,0.05851907338361295,1.6159170396458533,formal_composite,7.4678243780071485,-0.0004075903380489354,2025-08-08,103.10800339622497,executed,2025-08-11,116.57331243896483,2,35.25042793273926,2025-08-14,117.19268756103517,signal,71.73960610961916,0.18217621067000386
5751.77,0.001,full,partial_half_at_15,WDC,2025-07-23,2025-07-24,69.0819847411973,7,normal,True,0.06130543969938462,1.2523827595460186,formal_composite,7.382926729484481,-0.0017311720198082137,,,,,,0,0.0,2025-08-22,74.50330922145352,signal,35.949271361793535,0.07418738786205725
5751.77,0.001,full,partial_half_at_15,CEG,2025-07-30,2025-07-31,348.00002547256435,1,normal,True,0.04726915449153046,1.3536050591358055,formal_composite,6.080520508288852,0.012193366427526664,,,,,,0,0.0,2025-08-12,330.9769778783613,signal,-19.023047594203035,-0.054507295718517014
5751.77,0.001,full,partial_half_at_15,GLW,2025-08-28,2025-08-29,67.96451310413542,7,normal,True,0.05499997085732633,1.4241604990411723,formal_composite,6.9241575847738055,-0.004224266504745833,2025-09-16,71.3627387593422,executed,2025-09-17,77.81052960234366,3,28.109478066053327,2025-09-30,79.6362386835006,signal,73.22495181208546,0.15359141549278085
5751.77,0.001,full,partial_half_at_15,NOK,2025-09-04,2025-09-05,4.54453996181488,109,normal,True,0.10520080259704767,2.853243812887454,formal_composite,13.37332407259222,-0.013043466092057199,,,,,,0,0.0,2025-09-30,4.705290038108826,signal,15.521758316040177,0.031271494845840145
5751.77,0.001,full,partial_half_at_15,MU,2025-09-05,2025-09-08,130.47115444503285,3,normal,True,0.16688975317568056,1.5987176951819895,formal_composite,18.287693012750044,-0.006241799689386984,2025-09-11,136.9947121672845,ineligible_min_notional,,,0,0.0,2025-10-07,194.4649377694192,signal,189.98134997315913,0.48413565721858526
5751.77,0.001,full,partial_half_at_15,NOK,2025-10-10,2025-10-13,5.2752699809074395,98,normal,True,0.1105289202279982,1.4798952658858116,formal_composite,12.532787288685633,-0.00939853178975536,2025-10-23,5.539033479952812,executed,2025-10-24,6.1438500952720645,49,41.06042560386663,2025-11-11,6.8931000952720645,signal,118.83410120773328,0.2294198883806306
5751.77,0.001,full,partial_half_at_15,AVGO,2025-10-29,2025-10-30,384.63087940227877,1,normal,True,0.0530952160516287,1.2043002456801046,formal_composite,6.513821850842975,0.0010881233560695591,,,,,,0,0.0,2025-11-04,353.50654864104644,stop,-33.12433076123233,-0.08589646869715016
5751.77,0.001,full,partial_half_at_15,TSLA,2025-12-12,2025-12-15,469.90944244384764,1,normal,True,0.11474936654233336,1.2301213960546282,formal_composite,12.705058050287963,0.02283425828273744,,,,,,0,0.0,2025-12-30,460.62890634155275,signal,-11.280536102294889,-0.02395478851252809
5751.77,0.001,full,partial_half_at_15,KLAC,2026-01-05,2026-01-06,136.7155558124338,3,normal,True,0.07203422635182255,1.639138641895584,formal_composite,8.84256127707784,0.012466286440871777,2026-01-27,143.5513336030555,ineligible_min_notional,,,0,0.0,2026-01-30,143.40778226945244,profit_lock,18.07667937105589,0.043966498582437195
5751.77,0.001,full,partial_half_at_15,TER,2026-01-05,2026-01-06,220.99503965232648,2,normal,True,0.05760035713094691,1.5546998405846684,formal_composite,7.314735553679359,0.006605897140861572,2026-02-03,232.0447916349428,executed,2026-02-04,283.20087477404775,1,60.705835121721265,2026-02-05,265.2431580727787,signal,103.45395354217348,0.2335355990467366
5751.77,0.001,full,partial_half_at_15,META,2026-07-09,2026-07-10,661.0003668823241,1,normal,True,0.05292065914532196,1.4259067324157644,formal_composite,6.71797264694796,0.04570223487575298,,,,,,0,0.0,2026-07-23,607.5122171942064,stop,-55.48814968811769,-0.0838189107801222
5751.77,0.002,development_2024_2025,RSR2,TTMI,2024-10-16,2024-10-17,20.3105404586792,22,normal,True,0.05925821792471986,1.6277370613357838,formal_composite,7.55355885380777,0.006954858561044164,,,,,,0,0.0,2024-10-22,19.231460456848144,signal,-25.739760040283215,-0.05747638926530261
5751.77,0.002,development_2024_2025,RSR2,NOK,2024-10-18,2024-10-21,4.60098421201116,99,normal,True,0.05260410827980411,2.684802454304195,formal_composite,7.945213282284605,8.666088580078224e-08,,,,,,0,0.0,2024-11-07,4.458974378811303,signal,-16.058973486785874,-0.03517867174174113
5751.77,0.002,development_2024_2025,RSR2,MRVL,2024-11-06,2024-11-07,91.48260631506409,4,normal,True,0.24659654127131214,1.4018545821037263,formal_composite,26.061508709234943,0.01202702133532374,2024-12-04,96.0567366308173,,,,0,0.0,2024-12-09,110.98601150412422,signal,76.01362075624053,0.2071608553646801
5751.77,0.002,development_2024_2025,RSR2,LITE,2024-11-06,2024-11-07,73.21613969421387,6,normal,True,0.06471914158678838,3.1480530386243246,formal_composite,9.619967197303161,0.015284124711181235,2024-11-11,76.87694667892457,,,,0,0.0,2024-12-09,93.19323725891113,signal,117.8625853881835,0.2676889206820491
5751.77,0.002,development_2024_2025,RSR2,COHR,2024-11-07,2024-11-08,108.9274190826416,4,normal,True,0.08020589339469852,2.759879486104097,formal_composite,10.78046882557395,-0.0067610587885121864,,,,,,0,0.0,2024-11-14,100.01279910491822,stop,-37.65847991089356,-0.08623230020300274
5751.77,0.002,development_2024_2025,RSR2,TER,2024-12-13,2024-12-16,127.5185398080116,3,normal,True,0.1527838396047143,1.7190458489036131,formal_composite,16.997429809375042,0.038143111228213566,,,,,,0,0.0,2025-01-17,139.00351419629726,signal,32.45492316485701,0.08461595012893529
5751.77,0.002,development_2024_2025,RSR2,META,2025-01-24,2025-01-27,624.7750737866197,1,normal,True,0.03002585423898596,1.7203991551993993,formal_composite,4.722984579097996,-0.03224775320573425,2025-02-12,656.0138274759507,,,,0,0.0,2025-02-21,691.7676843764541,signal,64.99261058983438,0.10385937905221826
5751.77,0.002,development_2024_2025,RSR2,INTC,2025-02-12,2025-02-13,22.885680152893066,20,normal,True,0.15832514102223438,2.0477640622514173,formal_composite,17.880278164474856,0.016014262352415987,2025-02-18,24.02996416053772,,,,0,0.0,2025-02-24,23.981904232216642,profit_lock,19.92448158647153,0.04343555860051155
5751.77,0.002,development_2024_2025,RSR2,MU,2025-06-03,2025-06-04,102.32405769848614,4,normal,True,0.12816598934854562,1.2734538019346675,formal_composite,14.090052736789229,0.0012713738545049313,2025-06-16,107.44026058341045,,,,0,0.0,2025-07-07,120.7438403657182,signal,71.67913066892822,0.17470092408654442
5751.77,0.002,development_2024_2025,RSR2,WDC,2025-06-05,2025-06-06,55.870410200256174,8,normal,True,0.10281018658558994,1.777675254352524,formal_composite,12.058693912911517,0.01562220111287016,2025-07-02,58.663930710268986,,,,0,0.0,2025-07-09,64.03776946126436,signal,63.338874088065495,0.141393004046106
5751.77,0.002,development_2024_2025,RSR2,KLAC,2025-06-09,2025-06-10,82.56273332643906,5,normal,True,0.03529567925839605,1.3094071376298344,formal_composite,4.838975063469439,4.2374546094237076e-08,,,,,,0,0.0,2025-07-11,91.77341243339073,signal,44.05339553475835,0.10645708222564279
5751.77,0.002,development_2024_2025,RSR2,LITE,2025-07-15,2025-07-16,98.29619847106933,5,normal,True,0.05851907338361295,1.6159170396458533,formal_composite,7.4678243780071485,-0.0004075903380489354,2025-08-08,103.21100839462281,,,,0,0.0,2025-08-14,117.07537756347658,signal,91.89589546203626,0.18659785227960501
5751.77,0.002,development_2024_2025,RSR2,WDC,2025-07-23,2025-07-24,69.15099771296673,7,normal,True,0.06130543969938462,1.2523827595460186,formal_composite,7.382926729484481,-0.0017311720198082137,,,,,,0,0.0,2025-08-22,74.42873133434496,signal,34.94413534964758,0.07204129927611296
5751.77,0.002,development_2024_2025,RSR2,CEG,2025-07-30,2025-07-31,348.34767784566384,1,normal,True,0.04726915449153046,1.3536050591358055,formal_composite,6.080520508288852,0.012193366427526664,,,,,,0,0.0,2025-08-07,319.83890389077476,stop,-30.50877395488908,-0.08733069056885892
5751.77,0.002,development_2024_2025,RSR2,COHR,2025-08-07,2025-08-08,114.45846336364747,4,normal,True,0.20194772926451976,1.7068235807576055,formal_composite,21.901596507209582,0.0036022110631583892,,,,,,0,0.0,2025-08-14,90.91779847717285,stop,-96.16265954589846,-0.20958056782838397
5751.77,0.002,development_2024_2025,RSR2,GLW,2025-08-28,2025-08-29,68.03240972062308,7,normal,True,0.05499997085732633,1.4241604990411723,formal_composite,6.9241575847738055,-0.004224266504745833,2025-09-18,71.43403020665424,,,,0,0.0,2025-09-30,79.55652272886245,signal,78.6687910576756,0.16484568729345472
5751.77,0.002,development_2024_2025,RSR2,NOK,2025-09-04,2025-09-05,4.549079961776734,108,normal,True,0.10520080259704767,2.853243812887454,formal_composite,13.37332407259222,-0.013043466092057199,,,,,,0,0.0,2025-09-30,4.700580038070679,signal,14.362008239746046,0.029173247388377354
5751.77,0.002,development_2024_2025,RSR2,MU,2025-09-05,2025-09-08,130.60149525866427,3,normal,True,0.16688975317568056,1.5987176951819895,formal_composite,18.287693012750044,-0.006241799689386984,2025-09-11,137.1315700215975,,,,0,0.0,2025-10-07,194.27027817205243,signal,189.0063487401644,0.48117156393155425
5751.77,0.002,development_2024_2025,RSR2,NOK,2025-10-10,2025-10-13,5.280539980888367,97,normal,True,0.1105289202279982,1.4798952658858116,formal_composite,12.532787288685633,-0.00939853178975536,2025-10-23,5.544566979932785,,,,0,0.0,2025-11-11,6.886200095176696,signal,153.74903108596789,0.29958168904916305
5751.77,0.002,development_2024_2025,RSR2,AVGO,2025-10-29,2025-10-30,385.0151260350483,1,normal,True,0.0530952160516287,1.2043002456801046,formal_composite,6.513821850842975,0.0010881233560695591,,,,,,0,0.0,2025-11-04,353.50548812034,stop,-33.50963791470832,-0.08680913170139817
5751.77,0.002,development_2024_2025,RSR2,TSLA,2025-12-12,2025-12-15,470.37888244628914,1,normal,True,0.11474936654233336,1.2301213960546282,formal_composite,12.705058050287963,0.02283425828273744,,,,,,0,0.0,2025-12-30,460.1678163452148,signal,-12.211066101074323,-0.025904991835237128
5751.77,0.002,development_2024_2025,partial_half_at_15,TTMI,2024-10-16,2024-10-17,20.3105404586792,22,normal,True,0.05925821792471986,1.6277370613357838,formal_composite,7.55355885380777,0.006954858561044164,,,,,,0,0.0,2024-10-22,19.231460456848144,signal,-25.739760040283215,-0.05747638926530261
5751.77,0.002,development_2024_2025,partial_half_at_15,NOK,2024-10-18,2024-10-21,4.60098421201116,99,normal,True,0.05260410827980411,2.684802454304195,formal_composite,7.945213282284605,8.666088580078224e-08,,,,,,0,0.0,2024-11-07,4.458974378811303,signal,-16.058973486785874,-0.03517867174174113
5751.77,0.002,development_2024_2025,partial_half_at_15,MRVL,2024-11-06,2024-11-07,91.48260631506409,4,normal,True,0.24659654127131214,1.4018545821037263,formal_composite,26.061508709234943,0.01202702133532374,2024-12-04,96.0567366308173,executed,2024-12-05,115.83394127702661,2,47.20266992392504,2024-12-09,110.98601150412422,signal,84.70948030204528,0.23085978831535311
5751.77,0.002,development_2024_2025,partial_half_at_15,LITE,2024-11-06,2024-11-07,73.21613969421387,6,normal,True,0.06471914158678838,3.1480530386243246,formal_composite,9.619967197303161,0.015284124711181235,2024-11-11,76.87694667892457,executed,2024-11-12,85.8679209136963,3,36.455343658447276,2024-12-09,93.19323725891113,signal,94.88663635253906,0.21550605893045166
5751.77,0.002,development_2024_2025,partial_half_at_15,COHR,2024-11-07,2024-11-08,108.9274190826416,4,normal,True,0.08020589339469852,2.759879486104097,formal_composite,10.78046882557395,-0.0067610587885121864,,,,,,0,0.0,2024-11-14,100.01279910491822,stop,-37.65847991089356,-0.08623230020300274
5751.77,0.002,development_2024_2025,partial_half_at_15,TER,2024-12-13,2024-12-16,127.5185398080116,3,normal,True,0.1527838396047143,1.7190458489036131,formal_composite,16.997429809375042,0.038143111228213566,,,,,,0,0.0,2025-01-17,139.00351419629726,signal,32.45492316485701,0.08461595012893529
5751.77,0.002,development_2024_2025,partial_half_at_15,META,2025-01-24,2025-01-27,624.7750737866197,1,normal,True,0.03002585423898596,1.7203991551993993,formal_composite,4.722984579097996,-0.03224775320573425,2025-02-12,656.0138274759507,ineligible_whole_shares,,,0,0.0,2025-02-21,691.7676843764541,signal,64.99261058983438,0.10385937905221826
5751.77,0.002,development_2024_2025,partial_half_at_15,INTC,2025-02-12,2025-02-13,22.885680152893066,20,normal,True,0.15832514102223438,2.0477640622514173,formal_composite,17.880278164474856,0.016014262352415987,2025-02-18,24.02996416053772,executed,2025-02-19,25.928039543151854,10,28.923593902587868,2025-02-24,23.981904232216642,profit_lock,38.38583469582363,0.08368148326087839
5751.77,0.002,development_2024_2025,partial_half_at_15,WDC,2025-02-18,2025-02-19,54.02576079396506,8,normal,True,0.11533293096187947,1.2485357622920328,formal_composite,12.78182885847998,-0.0051367111836368995,,,,,,0,0.0,2025-02-24,49.60429253058697,stop,-37.37174610702476,-0.08626782329342114
5751.77,0.002,development_2024_2025,partial_half_at_15,MU,2025-06-03,2025-06-04,102.32405769848614,4,normal,True,0.12816598934854562,1.2734538019346675,formal_composite,14.090052736789229,0.0012713738545049313,2025-06-16,107.44026058341045,executed,2025-06-17,119.05745510015471,2,31.966794803337137,2025-07-07,120.7438403657182,signal,67.30636013780128,0.1640433303702546
5751.77,0.002,development_2024_2025,partial_half_at_15,WDC,2025-06-05,2025-06-06,55.870410200256174,8,normal,True,0.10281018658558994,1.777675254352524,formal_composite,12.058693912911517,0.01562220111287016,2025-07-02,58.663930710268986,executed,2025-07-03,65.62030560398458,4,37.49958161491361,2025-07-09,64.03776946126436,signal,68.66901865894636,0.15329162339682306
5751.77,0.002,development_2024_2025,partial_half_at_15,KLAC,2025-06-09,2025-06-10,82.56273332643906,5,normal,True,0.03529567925839605,1.3094071376298344,formal_composite,4.838975063469439,4.2374546094237076e-08,,,,,,0,0.0,2025-07-11,91.77341243339073,signal,44.05339553475835,0.10645708222564279
5751.77,0.002,development_2024_2025,partial_half_at_15,LITE,2025-07-15,2025-07-16,98.29619847106933,4,normal,True,0.05851907338361295,1.6159170396458533,formal_composite,7.4678243780071485,-0.0004075903380489354,2025-08-08,103.21100839462281,executed,2025-08-11,116.45662243652342,2,34.82084793090817,2025-08-14,117.07537756347658,signal,70.87920611572267,0.1798121267370121
5751.77,0.002,development_2024_2025,partial_half_at_15,WDC,2025-07-23,2025-07-24,69.15099771296673,7,normal,True,0.06130543969938462,1.2523827595460186,formal_composite,7.382926729484481,-0.0017311720198082137,,,,,,0,0.0,2025-08-22,74.42873133434496,signal,34.94413534964758,0.07204129927611296
5751.77,0.002,development_2024_2025,partial_half_at_15,CEG,2025-07-30,2025-07-31,348.34767784566384,1,normal,True,0.04726915449153046,1.3536050591358055,formal_composite,6.080520508288852,0.012193366427526664,,,,,,0,0.0,2025-08-07,319.83890389077476,stop,-30.50877395488908,-0.08733069056885892
5751.77,0.002,development_2024_2025,partial_half_at_15,COHR,2025-08-07,2025-08-08,114.45846336364747,4,normal,True,0.20194772926451976,1.7068235807576055,formal_composite,21.901596507209582,0.0036022110631583892,,,,,,0,0.0,2025-08-14,90.91779847717285,stop,-96.16265954589846,-0.20958056782838397
5751.77,0.002,development_2024_2025,partial_half_at_15,GLW,2025-08-28,2025-08-29,68.03240972062308,7,normal,True,0.05499997085732633,1.4241604990411723,formal_composite,6.9241575847738055,-0.004224266504745833,2025-09-18,71.43403020665424,executed,2025-09-19,78.92212877514592,3,31.240585734997097,2025-09-30,79.55652272886245,signal,75.76560919652599,0.1587622455269703
5751.77,0.002,development_2024_2025,partial_half_at_15,NOK,2025-09-04,2025-09-05,4.549079961776734,107,normal,True,0.10520080259704767,2.853243812887454,formal_composite,13.37332407259222,-0.013043466092057199,,,,,,0,0.0,2025-09-30,4.700580038070679,signal,14.210508163452118,0.02913472646322224
5751.77,0.002,development_2024_2025,partial_half_at_15,MU,2025-09-05,2025-09-08,130.60149525866427,3,normal,True,0.16688975317568056,1.5987176951819895,formal_composite,18.287693012750044,-0.006241799689386984,2025-09-11,137.1315700215975,ineligible_min_notional,,,0,0.0,2025-10-07,194.27027817205243,signal,189.0063487401644,0.48117156393155425
5751.77,0.002,development_2024_2025,partial_half_at_15,NOK,2025-10-10,2025-10-13,5.280539980888367,96,normal,True,0.1105289202279982,1.4798952658858116,formal_composite,12.532787288685633,-0.00939853178975536,2025-10-23,5.544566979932785,executed,2025-10-24,6.1377000951766965,48,39.643685485839825,2025-11-11,6.886200095176696,signal,115.21537097167962,0.22683234700910407
5751.77,0.002,development_2024_2025,partial_half_at_15,AVGO,2025-10-29,2025-10-30,385.0151260350483,1,normal,True,0.0530952160516287,1.2043002456801046,formal_composite,6.513821850842975,0.0010881233560695591,,,,,,0,0.0,2025-11-04,353.50548812034,stop,-33.50963791470832,-0.08680913170139817
5751.77,0.002,development_2024_2025,partial_half_at_15,TSLA,2025-12-12,2025-12-15,470.37888244628914,1,normal,True,0.11474936654233336,1.2301213960546282,formal_composite,12.705058050287963,0.02283425828273744,,,,,,0,0.0,2025-12-30,460.1678163452148,signal,-12.211066101074323,-0.025904991835237128
5751.77,0.002,heldout_2026,RSR2,KLAC,2026-01-05,2026-01-06,136.8521347892694,3,normal,True,0.07203422635182255,1.639138641895584,formal_composite,8.84256127707784,0.012466286440871777,2026-01-27,143.69474152873286,,,,0,0.0,2026-01-30,143.4073520456754,profit_lock,17.66565176921796,0.0429240113426352
5751.77,0.002,heldout_2026,RSR2,TER,2026-01-05,2026-01-06,221.21581391771343,2,normal,True,0.05760035713094691,1.5546998405846684,formal_composite,7.314735553679359,0.006605897140861572,2026-02-03,232.27660461359912,,,,0,0.0,2026-02-05,264.9776494060392,signal,85.52367097665149,0.19286777398835506
5751.77,0.002,heldout_2026,RSR2,META,2026-07-09,2026-07-10,661.6607069091797,1,normal,True,0.05292065914532196,1.4259067324157644,formal_composite,6.71797264694796,0.04570223487575298,,,,,,0,0.0,2026-07-23,607.1931531982422,stop,-56.46755371093752,-0.08521337257842969
5751.77,0.002,heldout_2026,partial_half_at_15,KLAC,2026-01-05,2026-01-06,136.8521347892694,3,normal,True,0.07203422635182255,1.639138641895584,formal_composite,8.84256127707784,0.012466286440871777,2026-01-27,143.69474152873286,ineligible_min_notional,,,0,0.0,2026-01-30,143.4073520456754,profit_lock,17.66565176921796,0.0429240113426352
5751.77,0.002,heldout_2026,partial_half_at_15,TER,2026-01-05,2026-01-06,221.21581391771343,2,normal,True,0.05760035713094691,1.5546998405846684,formal_composite,7.314735553679359,0.006605897140861572,2026-02-03,232.27660461359912,executed,2026-02-04,282.91739041491456,1,60.20157649720113,2026-02-05,264.9776494060392,signal,102.46341198552688,0.2310692462008025
5751.77,0.002,heldout_2026,partial_half_at_15,META,2026-07-09,2026-07-10,661.6607069091797,1,normal,True,0.05292065914532196,1.4259067324157644,formal_composite,6.71797264694796,0.04570223487575298,,,,,,0,0.0,2026-07-23,607.1931531982422,stop,-56.46755371093752,-0.08521337257842969
5751.77,0.002,full,RSR2,TTMI,2024-10-16,2024-10-17,20.3105404586792,22,normal,True,0.05925821792471986,1.6277370613357838,formal_composite,7.55355885380777,0.006954858561044164,,,,,,0,0.0,2024-10-22,19.231460456848144,signal,-25.739760040283215,-0.05747638926530261
5751.77,0.002,full,RSR2,NOK,2024-10-18,2024-10-21,4.60098421201116,99,normal,True,0.05260410827980411,2.684802454304195,formal_composite,7.945213282284605,8.666088580078224e-08,,,,,,0,0.0,2024-11-07,4.458974378811303,signal,-16.058973486785874,-0.03517867174174113
5751.77,0.002,full,RSR2,MRVL,2024-11-06,2024-11-07,91.48260631506409,4,normal,True,0.24659654127131214,1.4018545821037263,formal_composite,26.061508709234943,0.01202702133532374,2024-12-04,96.0567366308173,,,,0,0.0,2024-12-09,110.98601150412422,signal,76.01362075624053,0.2071608553646801
5751.77,0.002,full,RSR2,LITE,2024-11-06,2024-11-07,73.21613969421387,6,normal,True,0.06471914158678838,3.1480530386243246,formal_composite,9.619967197303161,0.015284124711181235,2024-11-11,76.87694667892457,,,,0,0.0,2024-12-09,93.19323725891113,signal,117.8625853881835,0.2676889206820491
5751.77,0.002,full,RSR2,COHR,2024-11-07,2024-11-08,108.9274190826416,4,normal,True,0.08020589339469852,2.759879486104097,formal_composite,10.78046882557395,-0.0067610587885121864,,,,,,0,0.0,2024-11-14,100.01279910491822,stop,-37.65847991089356,-0.08623230020300274
5751.77,0.002,full,RSR2,TER,2024-12-13,2024-12-16,127.5185398080116,3,normal,True,0.1527838396047143,1.7190458489036131,formal_composite,16.997429809375042,0.038143111228213566,,,,,,0,0.0,2025-01-17,139.00351419629726,signal,32.45492316485701,0.08461595012893529
5751.77,0.002,full,RSR2,META,2025-01-24,2025-01-27,624.7750737866197,1,normal,True,0.03002585423898596,1.7203991551993993,formal_composite,4.722984579097996,-0.03224775320573425,2025-02-12,656.0138274759507,,,,0,0.0,2025-02-21,691.7676843764541,signal,64.99261058983438,0.10385937905221826
5751.77,0.002,full,RSR2,INTC,2025-02-12,2025-02-13,22.885680152893066,20,normal,True,0.15832514102223438,2.0477640622514173,formal_composite,17.880278164474856,0.016014262352415987,2025-02-18,24.02996416053772,,,,0,0.0,2025-02-24,23.981904232216642,profit_lock,19.92448158647153,0.04343555860051155
5751.77,0.002,full,RSR2,MU,2025-06-03,2025-06-04,102.32405769848614,4,normal,True,0.12816598934854562,1.2734538019346675,formal_composite,14.090052736789229,0.0012713738545049313,2025-06-16,107.44026058341045,,,,0,0.0,2025-07-07,120.7438403657182,signal,71.67913066892822,0.17470092408654442
5751.77,0.002,full,RSR2,WDC,2025-06-05,2025-06-06,55.870410200256174,8,normal,True,0.10281018658558994,1.777675254352524,formal_composite,12.058693912911517,0.01562220111287016,2025-07-02,58.663930710268986,,,,0,0.0,2025-07-09,64.03776946126436,signal,63.338874088065495,0.141393004046106
5751.77,0.002,full,RSR2,KLAC,2025-06-09,2025-06-10,82.56273332643906,5,normal,True,0.03529567925839605,1.3094071376298344,formal_composite,4.838975063469439,4.2374546094237076e-08,,,,,,0,0.0,2025-07-11,91.77341243339073,signal,44.05339553475835,0.10645708222564279
5751.77,0.002,full,RSR2,LITE,2025-07-15,2025-07-16,98.29619847106933,5,normal,True,0.05851907338361295,1.6159170396458533,formal_composite,7.4678243780071485,-0.0004075903380489354,2025-08-08,103.21100839462281,,,,0,0.0,2025-08-14,117.07537756347658,signal,91.89589546203626,0.18659785227960501
5751.77,0.002,full,RSR2,WDC,2025-07-23,2025-07-24,69.15099771296673,7,normal,True,0.06130543969938462,1.2523827595460186,formal_composite,7.382926729484481,-0.0017311720198082137,,,,,,0,0.0,2025-08-22,74.42873133434496,signal,34.94413534964758,0.07204129927611296
5751.77,0.002,full,RSR2,CEG,2025-07-30,2025-07-31,348.34767784566384,1,normal,True,0.04726915449153046,1.3536050591358055,formal_composite,6.080520508288852,0.012193366427526664,,,,,,0,0.0,2025-08-07,319.83890389077476,stop,-30.50877395488908,-0.08733069056885892
5751.77,0.002,full,RSR2,COHR,2025-08-07,2025-08-08,114.45846336364747,4,normal,True,0.20194772926451976,1.7068235807576055,formal_composite,21.901596507209582,0.0036022110631583892,,,,,,0,0.0,2025-08-14,90.91779847717285,stop,-96.16265954589846,-0.20958056782838397
5751.77,0.002,full,RSR2,GLW,2025-08-28,2025-08-29,68.03240972062308,7,normal,True,0.05499997085732633,1.4241604990411723,formal_composite,6.9241575847738055,-0.004224266504745833,2025-09-18,71.43403020665424,,,,0,0.0,2025-09-30,79.55652272886245,signal,78.6687910576756,0.16484568729345472
5751.77,0.002,full,RSR2,NOK,2025-09-04,2025-09-05,4.549079961776734,108,normal,True,0.10520080259704767,2.853243812887454,formal_composite,13.37332407259222,-0.013043466092057199,,,,,,0,0.0,2025-09-30,4.700580038070679,signal,14.362008239746046,0.029173247388377354
5751.77,0.002,full,RSR2,MU,2025-09-05,2025-09-08,130.60149525866427,3,normal,True,0.16688975317568056,1.5987176951819895,formal_composite,18.287693012750044,-0.006241799689386984,2025-09-11,137.1315700215975,,,,0,0.0,2025-10-07,194.27027817205243,signal,189.0063487401644,0.48117156393155425
5751.77,0.002,full,RSR2,NOK,2025-10-10,2025-10-13,5.280539980888367,97,normal,True,0.1105289202279982,1.4798952658858116,formal_composite,12.532787288685633,-0.00939853178975536,2025-10-23,5.544566979932785,,,,0,0.0,2025-11-11,6.886200095176696,signal,153.74903108596789,0.29958168904916305
5751.77,0.002,full,RSR2,AVGO,2025-10-29,2025-10-30,385.0151260350483,1,normal,True,0.0530952160516287,1.2043002456801046,formal_composite,6.513821850842975,0.0010881233560695591,,,,,,0,0.0,2025-11-04,353.50548812034,stop,-33.50963791470832,-0.08680913170139817
5751.77,0.002,full,RSR2,TSLA,2025-12-12,2025-12-15,470.37888244628914,1,normal,True,0.11474936654233336,1.2301213960546282,formal_composite,12.705058050287963,0.02283425828273744,,,,,,0,0.0,2025-12-30,460.1678163452148,signal,-12.211066101074323,-0.025904991835237128
5751.77,0.002,full,RSR2,KLAC,2026-01-05,2026-01-06,136.8521347892694,3,normal,True,0.07203422635182255,1.639138641895584,formal_composite,8.84256127707784,0.012466286440871777,2026-01-27,143.69474152873286,,,,0,0.0,2026-01-30,143.4073520456754,profit_lock,17.66565176921796,0.0429240113426352
5751.77,0.002,full,RSR2,TER,2026-01-05,2026-01-06,221.21581391771343,2,normal,True,0.05760035713094691,1.5546998405846684,formal_composite,7.314735553679359,0.006605897140861572,2026-02-03,232.27660461359912,,,,0,0.0,2026-02-05,264.9776494060392,signal,85.52367097665149,0.19286777398835506
